col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99
0.091575,0.055685000000000005,36.068000000000005,4.288,0.059119000000000005,0.71396,1.1968,0.64046,1.2077,0.035213,4.5494,2.3583,0.0021743,0.66374,1.2467,4.1774,0.085986,3.6044,2.9563,0.074477,0.08352899999999999,0.080953,1.8663,0.13793289164776618,0.09271599999999999,4.7271,1.5629,0.025716000000000003,0.05414,1.2073,0.051235,0.061712,0.06614,0.059713999999999996,3.5269999999999997,12.040999999999999,0.091612,2.9153,3.6458,0.044518,2.5697,0.25715,0.035106,3.4798,3.0349,3.7295,0.065729,4.0632,0.058812,0.015119,0.8470200000000001,0.054412,0.060529999999999994,0.077084,0.85716,3.693,0.0099965,4.3024,0.041644,0.030461000000000002,0.0026122,0.099389,0.089762,0.3534681505451446,0.045315,2.9594,0.15025,2.5225261470588234,0.09990299999999999,0.060758000000000006,1.9982,1.6911,0.011258,0.073959,4.9788,0.041070999999999996,0.093777,2.0222,0.09311699999999999,1.2142,4.6229,0.007095699999999999,1.4575,0.047938,0.058838999999999995,3.6531,2.4475,0.083756,7.7148,0.015096,0.019602,2.9135,0.0018903,0.071714,0.098517,0.044335,1.5582,3.0556,0.093024,0.079573
0.064498,2.2898,130.07,2.6438362155172417,0.092838,0.14824,3.3252,1.4708,1.0492,0.073877,3.9365,0.98159,0.012931,4.5735,2.1861,2.0146,1.607,4.2904,2.552668049742713,0.085746,0.562,0.0661443370293609,3.7382,0.52772,0.08802,3.4859,2.494976309523808,0.085523,0.30795,0.37701,0.091951,0.5361,0.036900999999999996,0.036255,2.5681009312714775,40.056,1.1184,1.9202,2.1044,0.60482,4.224,1.4569999999999999,0.52449,1.2857,2.6722,0.28865,0.013316,2.0918,0.047313,0.066816,2.6842,0.022471,0.52555,0.022192,4.0112,2.2733,1.0762,2.155,0.51149,0.084765,0.090613,0.004451300000000001,0.57323,0.046008999999999994,0.0025872,3.1809,5.0811,1.1475,1.0594,0.017221,1.0503,3.2866,0.02675,0.07503,2.6833,1.1153,0.035526,2.8845,0.050262,0.068646,2.6919999999999997,0.9750092790138405,0.39115,0.026438,1.5637,4.0466,1.6356,0.06918200000000001,0.071243,0.016828,0.069233,1.7712,0.050953,0.084254,0.5765899999999999,0.090916,2.7108,3.2123,0.52093,0.034474
0.32653393141880355,3.2292,3168.0,4.11,0.93314,3.5051,2.8359,4.064,4.0318,0.039731,2.5932,3.8652,0.063468,2.5204070467937583,3.6319999999999997,2.8034,0.035747,3.4373,2.2618,0.133,0.021149,0.029802,0.8661700000000001,0.058204,0.056964,3.3,2.2977,0.080689,0.36080999999999996,0.64683,0.1559781018434784,0.058958,0.19719,0.24783000000000002,1.7395,102.05,0.37324,4.2561,0.08956599999999999,0.48745,4.4837,1.9579,0.055221000000000006,4.171,2.2696,3.9468,0.084498,1.5249,0.21414,0.16583,0.40524,0.050487,0.059626,0.07627,1.9835,2.7176,0.09857300000000001,4.7894,0.055594000000000005,0.07399700000000001,0.05619299999999999,1.5265,0.029316000000000002,0.14242,0.054475,4.7968,3.409,3.5588,0.020005000000000002,0.062247000000000004,0.30680999999999997,3.4817,0.10680999999999999,0.0027353,2.8160000000000003,0.079578,0.23675,4.657,0.087893,0.3372428356292516,4.7548,0.17837,1.3037,0.013179,0.825020162295848,3.8003,3.3729,0.1397,0.095084,0.088568,0.085999,1.7607,0.17412373785958893,0.096425,0.105,0.1112,0.06365900000000001,3.3932,0.18213625454388982,0.048967000000000004
0.90222,0.19307,142.05,0.75541,0.083717,1.0228,4.8914,2.1425,0.67578,0.032477,0.6984199999999999,0.49477,0.39411,4.7791,2.2728,2.648,0.058162,2.2073,3.1658,0.037727,0.047146,0.013286000000000001,2.8247,0.09388099999999999,2.2786,1.7573,3.6583,0.08011499999999999,0.063398,2.0978,0.060729,0.09687899999999999,0.013859999999999999,0.098963,1.8027,16.089000000000002,1.8441,1.548,0.34722,0.053335,0.80218,3.7784,0.097609,2.0316,2.4624,3.4079,0.084491,1.8337,0.040022,0.44603999999999994,2.2409,0.0040588,0.041547,0.016878999999999998,1.7198,1.9477,0.09026100000000001,4.5424,0.01341,0.056960000000000004,0.055417999999999995,0.095788,0.064683,0.51968,0.088841,4.5291,3.4262,4.9084,0.033729,0.040614,3.8062,1.0003,0.092943,0.014411000000000002,3.7288,0.06375700000000001,0.07537100000000001,3.9774,0.029708999999999996,0.49171000000000004,3.045,2.2601,1.079,0.47136999999999996,0.035433,0.38286,1.4665,0.014328,0.0015783,0.088152,0.25149,2.9941,0.046244,0.087009,0.061569000000000006,0.077734,4.2754,3.8749,0.052765,1.3842
0.030010000000000002,3.719,7.0187,2.1498,0.08226699999999999,1.0902,1.057,3.8699,1.561,0.090851,3.3942,1.5887,0.020676,3.8161,3.5562,0.6434300000000001,0.0026872,4.0098,3.3543,0.05778200000000001,0.067079,0.059202,3.5099,0.08895,0.0034843000000000005,1.3876,4.9521,0.036764,0.023219,0.30841,0.036416000000000004,0.095533,0.024595,0.025314,0.33671,1.0188,0.06523999999999999,4.8268,4.8934,0.014995,3.9464,2.5423,0.06511900000000001,0.29266,4.650032935153581,4.6448,0.096098,3.6034,0.0919,0.077017,2.0457,0.0067472999999999995,0.089825,0.037814,2.6543,1.3769,0.027967000000000002,3.3825,0.065612,11.189,0.078155,0.0060988,0.055441,0.09088099999999999,0.06850099999999999,4.0376,3.0918,4.4421,0.014909,0.034061,3.2733,1.3484,0.029957,0.021922999999999998,0.7317600000000001,0.057987000000000004,0.035768,4.07,0.02673,0.02477,4.772,0.060748,2.1703,0.15794218701543752,11.192,3.5909,3.3148,0.057797,0.058242999999999996,0.090008,0.018172999999999998,3.5692,0.03335,0.02436,0.050450999999999996,0.087146,0.38411999999999996,1.5838,0.040915,0.060141
0.74044,0.1384,139.03,1.8542,0.007645399999999999,2.1830000000000003,1.5325,3.1532,4.7583,1.8291,0.3861,4.5799,0.15680999999999998,3.5758,0.8454799999999999,2.8003,0.38541,2.6375,2.0894,0.058051,0.076154,0.063387,4.2928,0.08942699999999999,0.0021635,3.1116,0.16517,0.05745499999999999,0.08845599999999999,3.2316,0.027461000000000003,0.007241199999999999,0.014730000000000002,0.076649,1.4647,47.067,2.5905,1.6827,2.4384624853195187,1.1689,3.8764,2.1023,0.014542,2.5999,2.7168,4.7911,0.0968,1.6386,0.051815,0.0045731,1.5841,0.01633,0.010714,0.060788,0.5649,3.9316,0.38284,3.469,0.23131,0.027656,0.045462,0.052348,0.052262,1.5281,0.012684,3.8395,0.35609,1.1813,0.07332000000000001,0.09726599999999999,0.14440999999999998,2.5491561788756374,0.012688,0.058302,4.2029,0.0071697,0.072939,3.5797,0.057344000000000006,1.0027,1.334,0.7591399999999999,1.4295,0.15794218701543752,0.017325999999999998,0.18353,2.7581,1.5086,0.7267,0.052109,0.016081,3.0936,0.0007102,0.037522,0.004864899999999999,0.087549,3.9022,3.4098,0.063305,0.37978
0.040957,0.54681,77.032,5.0208,0.81947,0.41131,4.237,2.7303,2.501380960413081,0.0032467,3.9247,1.7586,0.009611100000000001,4.3106,4.8083,2.1081,3.7797,0.64386,3.9464,0.067733,0.75384,0.077527,1.4597,0.13793289164776618,0.0021446,0.6745,3.2274,0.088698,0.26876,0.9603299999999999,0.0065163,0.81062,0.084026,0.097613,2.3386,12.071,1.5592,1.7941,1.5686,0.08538,4.8997,0.7432300000000001,0.84703,3.2026,1.8976,1.6369999999999998,0.086017,4.8309,0.050094,0.004326300000000001,4.2534,0.8153100000000001,0.84525,0.070127,3.0568,2.556576423143352,3.0816,4.4445,0.072474,0.76159,0.077769,0.087011,0.78366,0.78491,0.032011000000000005,3.4667,4.9379,3.0142,0.80252,0.033854,3.5059,2.5572,0.018394,0.037619,0.30784,0.8208700000000001,0.0036224000000000004,4.3407,0.8041699999999999,0.09629,0.65167,0.018297,0.36685999999999996,0.052899,2.3188,1.4679,0.8531200000000001,0.072543,0.025639,0.090238,0.074744,4.3556,0.072821,0.052128,0.8463700000000001,0.037644,2.1235,1.2816,0.76508,0.026222000000000002
0.052057000000000006,2.5735,143.02,1.599,0.022586000000000002,3.4761,3.4109,0.46581000000000006,4.552,0.0008404999999999999,4.8391,0.23585,0.094481,3.113,3.6353,2.0768,0.07909400000000001,3.5645,4.1029,0.007771600000000001,0.13117170164665515,0.02465,0.19532,0.044420999999999995,0.055058,2.56,4.8221,0.09717999999999999,0.20282999999999998,4.4878,0.036445,0.06018300000000001,0.032519,0.047317000000000005,4.4582,55.016999999999996,4.0919,3.8283,1.3003,0.092167,0.22146,1.2477,0.053799,4.9488,8.4848,3.1059,0.099205,2.2612,0.09360800000000001,0.052375,4.3245,0.012017,0.010688,0.0028366,0.62858,0.77118,0.011845,2.3952,0.008448299999999999,0.065703,0.049791,0.050867,0.069789,0.071724,0.09550499999999999,1.9632,4.4245,0.62845,0.020824000000000002,0.096072,0.212,1.5416,0.035499,0.049760000000000006,3.9639,0.0014440999999999998,0.065001,1.1069,0.07912899999999999,0.7315699999999999,3.3479,0.085382,3.056,0.024243,0.025006999999999998,1.6118,0.26805,0.070514,0.84583,0.033049,0.030683,0.7307,0.0073523,0.064737,0.08613,0.11190679818181813,4.2014,2.4324,0.083482,0.013691
1.4078,1.7848,97.02600000000001,3.5143,0.18219161523478275,3.9098,4.4869,1.047,1.6773,0.020425,2.2733,3.4007,0.096444,1.1175,1.4797,3.0326,2.0716,3.7288,1.645,0.09259500000000001,0.7529399999999999,0.13248,2.9891,0.73019,0.022935,3.3282,4.1641,0.0041017,0.29723,2.7843,0.034398000000000005,0.74579,0.09061,0.083713,1.9312,12.062000000000001,0.07133400000000001,1.8832,1.7105,0.072049,3.4145,1.8629,0.6734399999999999,3.1147,2.0749,3.062,0.009389,2.8866,0.06967899999999999,0.071031,1.2736,0.67823,0.7407,0.0070342,0.6514800000000001,4.4705,1.3305,4.4423,0.02877,0.085448,0.0951062489637306,0.0565,0.66914,0.019254,0.010376999999999999,2.7538,3.1254,0.45132,0.73258,0.010943000000000001,3.728,4.5036,0.6843600000000001,0.07869,4.3837,0.67214,0.039914,4.126,0.74349,0.037206,3.8772,1.3301,3.4482,0.063532,2.0532,1.9171,4.2482,0.043483999999999995,0.0084154,0.021625,0.30030999999999997,3.9126,0.039733,0.022785,0.68783,0.05094,0.8488399999999999,2.0238,0.74362,0.0022033
0.66309,2.6964,650.06,3.449,0.08981900000000001,2.5276,0.5172800000000001,4.53,0.5048199999999999,1.6349,0.36684,3.4816,0.14311,4.8323,2.617572513089007,0.24441999999999997,0.033553,3.4022,0.77258,0.094693,0.06185499999999999,0.078562,0.87831,0.040007999999999995,0.15757000000000002,0.92832,0.37816,0.021306,0.16574,2.5145,0.15453,0.19888,1.6274,0.099881,4.7186,97.009,2.0515,3.4182,1.6540000000000001,1.4543,2.3904,0.55581,0.047389,1.3737,5.3347,3.1319999999999997,0.049125,0.5392399999999999,0.047644,0.060490999999999996,1.6618,0.089758,0.22671,0.55658,0.43601,1.1075,0.09611499999999999,1.238,0.092214,0.046838,0.34547,0.027545,0.093282,0.48715,0.058377,0.31346999999999997,3.4354,2.0391,0.0037719999999999997,0.043004,1.7772,4.8335,0.21915,0.049325,2.7811,0.031936,0.031419,2.688,0.040783,1.3638,2.798,4.0052,2.4,0.40519,0.074877,1.2111,3.6155,0.70594,0.005624199999999999,0.090113,0.052423000000000004,0.7821199999999999,0.8340700000000001,0.0028612,0.012059,0.049581,2.582,4.4039,0.018543,0.53886
0.044452,4.8629,162.0,0.5923,0.08943200000000001,3.2432,4.4526,2.9461,2.903,0.083576,0.24982,0.8095899999999999,0.039501999999999995,1.5530000000000002,4.9769,0.47398,0.013119,1.2245,4.1716,0.098962,0.0018960000000000001,0.068767,2.9608,0.06729,0.064749,4.1589,0.62565,0.095044,0.034158999999999995,4.0767,0.008447,0.030077999999999997,0.070314,0.075669,4.5479,38.088,0.022846,1.3625,3.1738,0.005109000000000001,0.5115,1.287,0.05865599999999999,2.453373053540586,5.3032,3.1651,0.055834,0.51245,0.00073689,2.4043,3.5295,0.034461,0.047882999999999995,0.052847000000000005,3.0641,3.3514,0.0084772,3.877,0.015102,0.020518,0.075568,0.0041825000000000005,0.07032200000000001,0.017533,0.028199000000000002,4.7686,0.15583,3.3465,0.015502000000000002,4.832,2.0397,3.5825,0.034544,0.020585,0.91005,0.08638,0.092642,2.3042,0.061797000000000005,0.041981,0.9858299999999999,0.012928,0.9161799999999999,0.06658700000000001,0.0603,2.5687975197934616,3.6114,1.2706,0.064324,0.094359,0.048205,3.1562,0.0567,0.042349,0.037587999999999996,0.047843000000000004,0.30621,2.5946,0.065803,0.03664
0.43849,2.2884,260.07,2.5983,0.012348,4.5042,1.6453,1.8271,1.1057,0.068494,2.9461,2.1088,0.082967,0.6741699999999999,2.0908,1.2121,0.033051,4.7071,1.5447,0.05136,0.040757999999999996,0.060177,0.39782,0.035805000000000003,0.003254,1.0175,3.4551,0.054685000000000004,0.090951,4.0359,0.00041050000000000006,0.026441000000000003,0.09877000000000001,0.064188,3.5105,61.073,1.7991,2.8364,2.344,0.78058,3.7423,0.46845,0.06152899999999999,0.67464,3.7842,3.1183,0.060693,4.3660000000000005,0.11509341706914526,1.5168,2.1025,0.098197,0.028269,0.09604800000000001,0.22662,4.0631,0.058925,0.21048000000000003,0.00045723,0.071047,0.033615,0.12445605319727883,0.088136,0.38695,0.026499,4.4514,4.1903,3.029,0.034315,0.79195,1.2404,2.29,0.07832599999999999,0.087671,0.97003,0.05621,0.076872,4.0644,0.09976900000000001,0.7512300000000001,4.928999999999999,1.0761,4.3906,0.0050639,0.093416,2.7876,3.1668,0.0009288,0.43917,0.013555000000000001,0.051072,2.1309,0.064718,0.0076497,0.074726,0.073087,2.5381553510273966,3.7109,0.092048,0.069998
0.17124,2.6144,628.08,4.3984,0.21309,3.2893,0.36996,4.5619,4.5005,0.059779,0.29753,3.5097,0.058284,2.4566,1.8707,0.41176999999999997,0.5472199999999999,4.5908,3.3775,0.070354,0.0043170000000000005,0.13099,3.9095,0.053988,0.097913,4.8197,2.8512,0.063762,0.22675,4.5196,0.052253999999999995,0.013226,0.06782300000000001,0.026534,0.70087,32.042,0.32973,1.2347,0.99469,0.30239,3.3314,4.2036,0.006867699999999999,2.9135,2.872,2.316,0.0020238,0.9966799999999999,0.0039377,0.058251,0.59797,0.095733,0.14737,0.012831,1.1507,0.87805,0.63368,1.0826,0.033661,0.034525,0.09139,0.12445605319727883,0.007244400000000001,0.098733,0.075291,4.7407,2.3445,3.9243,0.059061,0.045564999999999994,0.3563,2.6055,0.90946,0.041063,2.2672,0.0074611,0.012149,4.5313,0.030396,0.041436,4.3019,0.18006,3.1528,0.10757,0.13355999999999998,0.72896,0.9063100000000001,0.049593,0.14714000000000002,0.094171,0.25926,2.0802,0.054966999999999995,0.009428,0.09944299999999999,0.089895,2.9674,1.8589,0.05689299999999999,0.083304
0.073675,3.3698,62.068999999999996,4.3645,0.059565999999999994,3.6858,0.15205,3.3813,3.9386,0.021764,3.3528,3.3547,0.018102,0.54981,1.2638,4.8815,0.082941,4.2398,2.5125,0.07345399999999999,0.025243,0.037639,1.9106,0.086536,0.06034199999999999,2.1126,2.8768,0.08770800000000001,0.081745,1.0903,0.9421,0.07380199999999999,0.99098,0.045085,0.76359,19.049,1.8765,2.8593,2.4384624853195187,0.042282,0.10224,5.0439,0.089323,4.9157,2.8192,1.9958,0.019785,4.6039,0.093235,0.99105,4.6985,0.043998,0.052396000000000005,0.9992,4.2995,1.2181,0.0091185,1.499,0.0013100999999999998,0.09692100000000001,0.0951062489637306,0.091209,0.17600120647359438,0.052112,0.054699,1.2417,3.5369,2.2537,0.076288,0.046662,4.8115,2.3636,0.097277,0.013788,2.3638,0.026111000000000002,0.07710800000000001,4.0139,0.055884,0.56703,1.6321,2.7589,3.0153,0.9867799999999999,0.035205,1.88,0.28444,0.076615,0.083233,0.078596,0.06180599999999999,3.0712,0.015635,0.069698,0.075651,0.044456999999999997,2.0086,4.9283,0.030770999999999996,0.017217
0.014596000000000001,0.56134,24.006,0.6032,0.089435,0.065978,3.0366,0.79082,0.8295799999999999,0.072409,3.0659,1.3041,0.084521,3.1439999999999997,0.35577,2.945,0.0035797,3.4438,3.7632,0.09425,0.071647,0.0661443370293609,2.521710615384616,0.04919,0.057481,1.1271,3.2374,0.045857,0.33649,1.8363,0.082368,0.084898,0.021578999999999997,0.020694999999999998,2.6295,4.0595,0.062438,2.0823,2.6498,0.052844,2.9895,3.5299,0.015405,0.71899,1.7176,1.8761,0.0030079,2.2829,0.017028,0.035269,1.8585,0.098129,0.05756699999999999,0.090172,3.0108,4.5089999999999995,0.0069705,0.6958,0.08517000000000001,0.024031999999999998,0.012757,0.096125,0.028130000000000002,0.032721,0.077428,0.42808,3.9653,3.6446,0.029586,0.039258,4.9561,3.193,0.056377,0.047597,0.18824000000000002,0.07813099999999999,0.01963,2.8723,0.051952,0.36357,2.9658,0.025961,3.7073,0.026787000000000002,0.057942999999999995,0.23928000000000002,4.3325,0.069862,0.36829047627427586,0.043894999999999997,0.048177,2.2511,0.081696,0.04403,0.092514,0.088335,0.8129,4.8776,0.043448,0.041472
0.025836,2.5575,55.052,4.8847,0.023247,2.3892,0.77591,0.8613,4.4443,0.035112,0.8365600000000001,0.086887,0.43758,0.27443,4.5704,0.16130999999999998,0.06758099999999999,3.3067,3.7684,0.05905,0.0866,0.027141000000000002,4.5081,0.079276,0.03883,0.46941000000000005,3.6864,0.029697,0.32093,1.0193,1.0353,0.036963,0.034285,0.08133,0.48622,4.0407,2.0787,1.7077,1.6383,1.1055,3.4468,5.0294,0.038749,3.7551,1.4527,4.7209,0.057309000000000006,2.2018,0.06015,0.52459,1.3588,0.0029533000000000003,0.09065,0.094582,2.1048,4.2937,0.069235,2.2275,0.044726,0.006420100000000001,0.064522,0.027502999999999996,0.07309299999999999,1.1087,0.0049117,4.5331,1.4040000000000001,2.8007,0.59326,1.074,5.0099,2.815,0.074818,0.05453787871550259,0.9728100000000001,0.049707,0.029445,3.4354,0.09659105276816611,0.64242,1.8487,1.5638,2.9707,0.094773,0.825020162295848,4.1735,3.2713,0.59543,0.51826,0.093142,0.064837,4.4599,0.55624,0.051237,0.080609,0.073341,0.6896100000000001,2.1176,0.029516000000000004,0.095401
0.097118,3.0049,55.001999999999995,3.3983,0.069801,2.6485,0.5967399999999999,3.7211,1.9944,0.014491999999999998,0.045769,2.7006,0.045301,2.5204070467937583,2.617572513089007,2.5319,0.029949,1.9636,0.39669,0.080341,0.098468,0.040145,3.9547,0.097601,0.07734400000000001,1.7139,1.6964,0.026045,0.42063999999999996,4.2593,0.082101,0.14727096190721675,0.01826,0.070908,2.5681009312714775,6.0825,1.0845,4.8878,2.9586,2.0143,4.7749,0.76517,0.029158,3.009,1.6996,1.3572,0.074755,2.5416,0.073608,0.098855,4.2632,0.024761000000000002,0.075508,0.030775,2.4949,3.7299,0.056903999999999996,2.7818,0.080728,0.079634,0.065537,0.09302300000000001,0.056185,0.07746900000000001,0.096684,0.19485999999999998,4.9569,1.7231,0.056538,0.06883,0.21049,2.5452,0.045848,0.085844,1.0055,0.099509,0.005481499999999999,1.0974,0.08177000000000001,0.019527000000000003,0.8052699999999999,1.0321,2.4898,0.050821,0.033289,0.70443,4.7543,0.087676,0.014688,0.089882,0.077782,0.42426,0.042299,0.057062,0.085755,0.07646499999999999,5.0268,2.461,0.060424,0.015472999999999999
1.4278,1.3496,13.09,1.7386,0.076763,4.3629,2.2003,4.9551,0.094253,0.056086000000000004,1.5455,4.6651,0.077048,0.56457,0.41168000000000005,3.7656,0.076525,3.4546,4.3566,0.061511,0.084637,0.048996,4.7424,0.061783000000000005,0.09288099999999999,1.6054,1.8432,0.035539,0.0041667,0.092234,0.056058000000000004,2.488e-05,0.00055349,0.085211,5.015,1.0423,0.044853,1.7584,3.2945,0.045645,3.3026,1.6954,0.038968,3.5916,1.0214,1.2582,0.042295,3.5645,0.0976,0.0086173,3.5061,0.089135,0.0060222999999999995,0.010378,2.0653,2.9764,0.092323,0.9703700000000001,0.084375,0.013377000000000002,0.05429199999999999,0.047457,0.032017000000000004,0.07065199999999999,0.092438,1.7472,3.9736,4.6923,0.026463,0.068314,2.8492,1.1081,0.034374,0.022981,4.4561,0.073257,0.053249,1.652,0.094411,1.6653,4.1485,0.9750092790138405,1.4585,0.045528,0.090266,2.4602,3.347,0.088249,1.4388,0.054323,0.086822,1.3677,0.0066093,0.029133,0.092004,0.010629000000000001,4.2528,4.2589999999999995,0.064626,0.02157
0.048514999999999996,0.47485,452.06,2.1318,0.019944999999999997,2.5242,4.3686,2.0581,2.7696,1.1301,0.93355,4.3212,0.080465,0.7289899999999999,4.1353,0.32715,0.025666,2.7257,4.8036,0.060111000000000005,0.088653,0.0017887,4.8999,0.019384000000000002,0.024213,1.2624,3.8279,0.034821,0.15955,3.6094,0.066548,0.098177,3.4259,0.067393,2.7195,97.044,0.9249,3.7856,4.7743,0.043733999999999995,2.6372,2.5659351758620703,0.07737999999999999,4.9548,14.6,2.8577,0.077501,3.8208,0.020559,0.051974,1.7196,0.085458,0.023673,0.36869,3.5016,0.78633,0.02872,2.3508,0.062312,0.042492,0.069911,0.0016315000000000001,0.07897,3.7483,0.08507200000000001,2.3585,4.4609,3.0091,0.088348,0.033137,2.8615,3.0601,0.56601,0.06238200000000001,1.2890000000000001,0.0080806,0.021373,1.3599,0.060487,0.39576999999999996,0.70126,0.6029100000000001,4.4637,0.070404,0.825020162295848,5.0196,2.792,0.59782,0.0025088000000000003,0.08065599999999999,0.034991,0.08735599999999999,0.65463,0.059503999999999994,0.081541,0.035464999999999997,4.5737,3.6789,0.013997999999999998,0.63925
0.026761,0.36995,7.0611,2.3187,0.071877,3.1078,2.2991,1.2801,4.6607,0.011087999999999999,4.8226,3.8582,0.050755,3.2822,4.5059,1.8146,0.052611,3.0189,0.62161,0.029235,0.01175,0.07913200000000001,4.1981,0.019592,0.002384,1.3444,4.3148,0.050323,0.064911,0.9984200000000001,0.086337,0.050001,0.013713999999999999,0.039182,3.1557,5.0228,0.073672,4.7017,0.83245,0.074274,3.5346,1.9192,0.005130300000000001,1.1371,2.3681,2.557,0.04892,0.65901,0.01353,0.073847,4.1958,0.010701,0.09993400000000001,0.061179,4.4617,2.6359,0.042615,4.3596,0.051881,0.07233099999999999,0.01103,0.042407,0.081367,0.056665,0.054588,0.9379799999999999,4.4205,3.9169,0.08766900000000001,0.090491,3.2002,3.7635,0.076679,0.077487,0.25742,0.04969,0.025197,1.2529,0.040475,0.08413,4.967,0.06217999999999999,3.1432,0.032902,0.013696000000000002,1.7456,1.9026,0.023466,0.076641,0.07094500000000001,0.077878,4.8374,0.067351,0.09954199999999999,0.0017687999999999998,0.039144,4.2618,2.3326,0.033025,0.029939
1.2112,2.0608,102.1,4.0411,0.070464,3.3146,4.032,3.4339,3.1339,0.091998,3.0838,2.1093,0.1755,3.4218,0.3801,1.4924,0.033529,4.9439,4.7779,0.0044452,0.04629,0.019934,4.3569,0.023466,0.028204000000000003,0.36101,1.7015,0.043453,0.2191483362564104,4.442,0.06539400000000001,0.015972999999999998,0.01878,0.0352,0.52299,12.082,1.1892,4.5424,3.1814,0.6479600000000001,1.7265,1.7828,0.031643,0.96495,2.2508,0.75883,0.048193,0.32865,0.072357,0.08087799999999999,2.4631,0.07014400000000001,0.0013804,0.61837,1.4804,2.7582,0.35535087816394545,3.8864,0.07825800000000001,0.046648,0.02585,0.031997000000000005,0.050695,3.5283,0.016121,2.1456,1.9452,2.7469,0.080069,0.035232,4.2596,0.7287399999999999,0.64361,0.047222,1.0178,0.026698000000000003,0.015384,2.1007,0.07208300000000001,0.23165999999999998,2.7009,0.9750092790138405,2.411,0.093283,0.035539,2.3523,1.4197,0.0072044,1.835,0.038234,0.092204,2.3733,0.60301,0.097772,0.17448737712784598,0.075531,3.6249,2.7154,0.07728600000000001,0.080498
0.32653393141880355,2.2758,22.013,0.49582,0.018684,4.7286,3.9361,0.039126,3.1442,0.076935,3.8052,0.44233,0.070659,3.8991,0.39747,4.2439,0.045301,0.20894000000000001,4.8807,0.08507100000000001,0.055726,0.046402,0.7823899999999999,0.031056999999999998,0.033312,3.9249,0.46341000000000004,0.082756,5.3085,0.94405,0.078585,0.069236,0.078373,0.06462000000000001,1.3323,2.0122,0.0019572,4.0542,2.0982,0.021235,4.3405,3.1105,0.062126,4.4049,1.1336,4.7086,0.066983,3.0022,0.051071,0.8392700000000001,1.8038,0.031574,0.034157,0.038663,4.5576,3.1679,0.073766,1.8412,0.07565,0.009165799999999998,0.07774400000000001,0.018224,0.026945999999999998,0.024013999999999997,0.010546,2.0877,4.0978,1.0854,0.099761,0.0032957,0.43566000000000005,2.8546,0.08938600000000001,0.077257,4.6713,0.21378199044904986,0.022104,1.2347,0.019306,0.34515,1.5187,0.79807,1.5716,0.049693,0.029693999999999998,2.1715,1.7466,0.01866,0.073299,0.098027,0.028589,3.5511,0.043169,0.0024185,0.060234,0.056031,2.0733,3.302,0.0052943999999999995,0.8579899999999999
0.0069632999999999995,0.6148,53.06399999999999,4.6393,0.024083,0.15172,0.48948,0.11652,0.86513,0.090245,4.349,4.3783,0.032861,2.4352,2.5454,2.573975712157533,0.06476900000000001,0.48549,2.552668049742713,0.058598000000000004,0.08937200000000001,0.080747,1.8959,0.037222000000000005,0.097844,1.9927,4.6417,0.028499,0.099164,4.3963,0.1559781018434784,0.0079743,0.054669,0.023814,4.6751,48.39198010291591,2.2359999999999998,3.9219,3.9194,1.145,3.033,3.0294,0.064875,1.1254,2.4232,4.0024,0.072277,1.6524,0.083304,0.040332,1.3764,0.09686399999999999,0.024887,0.095262,1.6168,3.6699,0.006674600000000001,3.7204,0.10303191991438367,0.03048,0.059078,0.033348,0.032272,0.077472,0.072698,0.5234,4.7077,2.4542,0.0067145,0.022948,3.6676,2.4301,0.019253,0.073753,0.40698,0.04576,0.021782,0.94053,0.029707,0.018034,3.1308,0.021988,4.3255,0.008514299999999999,0.825020162295848,3.5715,3.7147,0.082018,0.07897699999999999,0.049919,0.089738,4.2476,0.028391000000000003,0.093157,0.08292000000000001,0.029887999999999998,4.3154,2.6774,0.067104,0.0060697
